id,seq,line,newspaper,month,day,page,column,type,init
1734,seq258,25,L,8,25,2,3,ed, - The progress made in constructing a net-work
1735,seq258,32,L,8,31,4,2,""," - The railroad excursion to Hemlock Grove, Olmstead,"
1736,seq258,35,L,9,10,4,3,"", - The Cleveland and Erie railroad will carry pas-
1737,seq258,38,L,10,5,4,2,"", - Railroads in northern Ohio will carry delegates to
1738,seq259,4,L,11,4,4,4,"", - All trains on the Atlantic and Great Western rail-
1739,seq259,7,L,12,8,2,2,ed," - ""The large number of accidents which have oc-"
1740,seq259,20,H,12,27,2,3,ed," - ""The responsibility resting, at all times,"
1741,seq259,30,II,8,5,3,7,"", - At a recent meeting of the board of directors of
1742,seq259,33,L,10,4,4,2,"", - The earnings of the Cleveland and Pittsburgh rail-
1743,seq259,36,L,11,4,4,4,"", - The earnings of the Cleveland and Pittsburgh rail-
1744,seq260,4,L,11,23,4,4,""," - The Cleveland and Toledo railroad earned $41,941"
1745,seq260,8,L,6,20,4,2,""," - The Cleveland, Columbus, and Cincinnati railroad"
1746,seq260,11,L,7,10,4,3,"", - The Cleveland and Toledo railroad recently put
1747,seq260,13,L,11,23,4,2,"", - The Cleveland and Erie railroad is building six
1748,seq260,17,L,1,18,4,3,"", - The C leveland and Pittsburgh railroad employes pre-
1749,seq260,21,L,4,22,4,2,""," - C. S. Robinson, depot master of the Union Depot"
1750,seq260,25,L,6,13,4,2,""," – W. W. Chandler, Esq., general freight agent of the"
1751,seq260,28,L,9,13,4,1,""," - C. E. Gorman, Esq., former superintendent of the"
1752,seq260,32,L,12,3,4,4,"", - Employes of the Mahoning division of the Atlantic
1753,seq260,37,H,12,27,3,3,""," - Conductor W. S. Crawford, formerly of the Cleve-"
1754,seq261,4,Il,12,27,1,2,""," - T. G. Golden, superintendent of telegraph and"
1756,seq261,16,L,1,21,4,3,"", - Because of weather conditions due to a two days'
1757,seq261,22,L,6,7,4,2,adv," - Great Broad Gauge Route, Atlantic & Great"
1765,seq262,4,L,11,26,4,3,"", – Super intendent Sweetster of Atlantic and Great
1766,seq262,10,L,1,7,4,3,"", - At the annual stockholders meeting of the Cleveland
1767,seq262,16,L,1,15,4,3,""," - The directors of the Cleveland, Columbus and"
1768,seq262,21,L,2,13,2,3,"", - Lands were purchased for a new Union passenger
1769,seq262,27,L,2,18,4,2,"",", 3 - The new Union depot will accommodate the Buffalo"
1770,seq262,32,L,3,10,4,5,""," - Work has commenced on the new Union depot, which"
1771,seq262,35,L,3,15,1,1,"", - Proposals will be received until Mar. 21 for cut-
1772,seq263,4,L,3,31,4,2,"", – The work of grading for the new Union depot is
1773,seq263,6,L,7,27,4,3,"", - Large numbers of men are clearing away debris on
1774,seq263,10,L,8,25,4,2,"", - Cleveland's new Union depot is now under con-
1776,seq263,21,L,3,2,4,4,"", - Resolution by Mr. Jones adopted: That the finance
1777,seq263,25,L,3,3,4,2,"", - M. B. Scott of the Guardian is planning to hold
1778,seq263,32,L,8,8,2,2,ed, - Supporters of the government protest the Presi-
1779,seq264,4,L,9,28,2,1,"", - Seperate state action is getting to be a favor-
1780,seq264,20,L,9,29,2,2,ed," - ""All that is necessary to peace, is that"
1781,seq264,25,L,11,16,2,2,ed, - The only way the tendencies of the people
1782,seq264,38,L,5,3,2,4,adv, - C. P. Fogg at the corner of Superior and Seneca
1783,seq264,43,L,7,1,3,5,adv," – Refrigerators, water coolers, water filters"
1784,seq265,4,L,5,25,4,5,"", - The following resolution presented by Mr. Willard
1785,seq265,8,L,9,8,4,3,"", - The city council adopted the following resolution
1786,seq265,13,L,3,2,4,4,"", - The following resolution by Mr. Wantassel was
1787,seq265,16,L,6,15,4,4,"", - The city council yesterday adopted the following
1788,seq265,18,L,12,21,4,4,"", - The following resolution was adopted by the city
1789,seq265,27,L,2,10,4,2,adv," - Thrall & Randall, 110 Branch st. are servirg"
1790,seq265,30,H,12,27,1,2,""," - Friends of Charlie Flannery, of the St. Nicholas"
1791,seq266,4,L,1,30,3,3,adv, - Mill's patent ear protectors prevent cold
1792,seq266,8,L,3,15,3,6,adv," - China, earthen, glassware, China and Parian"
1793,seq266,11,L,7,1,3,5,adv, - Grand Campaign about Kline and Company's Hoop
1794,seq266,13,L,7,1,3,2,adv, - Two second-hand show cases are for sale at
1795,seq266,15,L,7,1,3,2,adv," - Flour, wheat, and seeds are for sale at"
1796,seq266,17,L,8,4,4,5,"", The following merchants have agreed to close their
1797,seq266,21,L,12,22,4,3,adv,", 4 - MERRY CHRISTMAS floliday Presents and Where"
1799,seq267,36,L,3,16,4,3,""," - The following resolution, presented by Mr. Payne,"
1800,seq268,6,L,1,28,4,4,"", - A new school house at Brooklyn center in district
1801,seq268,11,L,2,1,4,2,"", - The Cleveland female seminary term opens under the
1802,seq268,16,L,3,4,2,3,ed, - A spelling match was held in Huron county
1803,seq268,20,L,3,18,2,1,ed, - The school bill passed the Ohio house unani-
1804,seq268,28,L,6,15,4,2,"", - Teachers and scholars on the west side will give
1805,seq268,32,L,6,16,4,2,"", - The examinations of the classes at the Cleveland
1806,seq268,35,L,6,20,4,4,"", - The anniversary exercises of the Cleveland semi-
1807,seq268,40,L,6,22,4,4,"", - A resolution by Mr. Crapser provides: That the
1808,seq269,4,L,6,23,2,1,"",", 2 - A lamenta') le state of indifference is manifested"
1809,seq269,12,L,6,23,4,3,"", - The present term of the public schools of the city
1810,seq269,16,L,6,25,4,2,""," - Miss C. J. Gillett, assistant principal of Cleve-"
1811,seq269,19,L,6,25,4,3,"",", 4 - Iligh school commencement exercises were held at"
1812,seq269,40,L,6,30,4,4,"", - Yesterday occurred the annual commencement of the
1813,seq269,45,L,7,21,3,4,"", - The city council adopted the following resolution:
1814,seq270,4,L,7,21,4,2,"", - The Cleveland institute was founded by Professor
1815,seq270,11,L,7,21,4,3,"", - The city council adopted the following resolutions:
1816,seq270,14,L,8,29,3,2,"", - The fall term of Mrs. Day's school commences on
1817,seq270,17,L,8,29,3,2,"", - The fall term of the Cleveland institute will com-
1818,seq270,20,II,11,25,3,3,"", - A few family friends of the pupils at the Female
1819,seq270,28,L,3,29,2,1,ed, - Only men who have children and who have a
1820,seq270,33,L,5,4,4,4,"", - John H. Sargent was elected president of the board
1822,seq271,5,L,2,5,4,3,"", - One hundred teachers were invited to the residence
1823,seq271,10,L,3,15,4,4,"", - A union institute of the teachers of Cuyahoga
1824,seq271,17,L,6,10,4,2,"", - Teachers of the west side held a picnic at the
1825,seq271,20,L,7,11,2,3,"", - The secretary of the Ohio Teachers' association
1826,seq272,4,H,12,27,1,2,""," - Mr. and Miss Rounds, teachers of Pearl st. gram-"
1827,seq272,13,L,12,30,4,3,""," - Messrs. Sherman, Damon and Company of Boston have"
1828,seq272,19,L,1,25,4,4,""," - The following resolution, presented by Mr. Blair"
1829,seq272,22,L,1,27,4,4,"", - The following resolution by Mr. Keating was ac-
1830,seq272,28,L,2,3,4,3,"", - The city council approved a contract under whic
1831,seq272,33,L,1,1,1,4,adv, - The Wilcox and Gibbs Sewing Machine is for
1832,seq272,35,L,7,1,2,4,adv," - D. M. Somerville, 112 Superior st. is Agent"
1833,seq273,4,L,7,1,2,4,adv, - The Grover and Baker Celebrated Sewing Machines
1834,seq273,8,L,1,5,4,5,""," - In 1333, 81 ships were built to ply the Great Lakes."
1835,seq273,11,L,1,19,4,2,"", - Quayle and Mart in have contracted to build a new
1833,seq273,15,L,4,1,4,6,"", - Messrs. Quayle and Martin launched a bark at their
1837,seq274,4,L,4,2,4,6,"", - The Cleveland and Detroit line is now in full oper-
1838,seq274,7,L,4,4,4,8,""," - The propeller PACIFIC, built for the Buffalo and"
1839,seq274,11,L,4,21,4,7,""," - The propeller ARCTIC, built by Peck and Masters"
1840,seq274,18,L,5,24,4,5,"", - The chief interest in navigation has been trans-
1841,seq274,36,L,7,8,4,3,"", - The propeller LAC LA BELLE is a beautiful boat and
1842,seq275,18,L,7,23,4,2,""," - The new propeller IRONSIDES, being built by"
1843,seq275,21,L,7,26,4,3,""," - The new steamer LAC LA BELLE, on its first trip"
1844,seq275,25,H,8,5,3,7,""," - The screw steamer PEWABIC, commanded by Capt. G."
1845,seq275,28,L,8,16,4,4,""," - The steamer LAC LA BELLE, in charge of Captain"
1846,seq275,31,L,8,29,4,3,"", - The new steamer LAC LA BELLE arrived in Cleveland
1847,seq275,38,L,11,5,4,3,"", - The steamer LAC LA BELLE reached this port yester-
1848,seq275,42,L,11,19,4,3,"", - The new tug SATELLITE was built by Quayle and
1849,seq276,16,L,11,23,4,3,""," – The steamer IRON CITY, Capt. B. G. Sweet, arrived"
1850,seq276,21,L,12,5,4,4,"", - Stagnation in the shipbuilding of this city is re-
1851,seq276,25,L,12,31,4,4,"", - A total of 58 ships were built on the Great Lakes
1852,seq276,28,L,2,15,4,3,"",", 4 - Exports coastwise from the port of Cleveland for"
1853,seq277,13,L,3,24,4,6,"", - The following vessels are engaged in the transporta-
1854,seq277,16,L,3,25,4,7,""," - The scow, WILLIAM KELLEY, which was wrecked last"
1855,seq277,19,L,4,2,4,6,""," - The resumption of navigation on all the Great Lakes,"
1856,seq277,25,L,4,2,4,6,""," - On Apr. 4, the steamer CITY OF CLEVELAND of the"
1857,seq277,29,L,4,15,4,7,"", - The propeller ACME of the Erie Railway line arrived
1858,seq277,32,L,4,16,4,7,"", – Today is the date established by law for the open-
1859,seq277,34,L,4,21,4,7,""," - The propeller ARCTIC, built by Peck and Masters"
1860,seq277,38,L,4,29,4,7,""," - The steamer CLEVELAND, Capt. John Halloran, left"
1861,seq278,4,L,5,28,4,6,"", – The CITY OF CLEVELAND leaves tonight and will meet
1862,seq278,7,L,5,31,4,3,"", - The MORNING STAR and the CITY OF CLEVELAND met
1863,seq278,11,L,6,2,4,2,"", - The ISLAND QUEEN is to come from Sandusky to be
1864,seq278,13,L,6,3,4,2,"", - The propeller ARCTIC was built by Peck and Masters
1865,seq278,18,L,6,14,4,3,"", - One of the finest stern-wheel steamers (rame not
1866,seq278,22,L,7,4,4,6,""," - The Steamer IRON CITY, under the command of Capt."
1868,seq278,27,L,6,24,4,2,"", - The MORNING STAR will take Clevelanders on an
1869,seq278,30,L,6,25,4,4,"", - Today the steamer MORNING STAR is to have an ex-
1870,seq278,33,L,7,3,4,4,"", - The steamer IRON CITY leaves on the first excursion
1871,seq278,37,L,12,5,4,5,"", - Congress at the last session passed a law requir–
1960,seq279,4,L,2,26,4,2,""," - 0. Spencer, Esq., has retired from the firm of"
1961,seq279,10,L,1,1,2,2,ed, - President Lincoln shows wisdom in making haste
1962,seq279,15,L,2,6,2,1,ed," - Walled towns, arsenals, cattle, railroads,"
1963,seq279,21,L,2,6,2,2,ed, - The late James B. Clay boasted of the attach-
1964,seq279,27,H,2,23,1,2,ed,", 3 - ""The way is open, beyond blocking up by"
1965,seq279,33,L,3,8,4,3,"",", 4 - In a speech at the Sanitary fair, Miss Dickinson"
1966,seq279,44,L,5,19,2,2,ed, - The rooms of the Women's league in New York
1967,seq280,4,L,5,23,2,4,ed, - On the twelfth of this month Louisiana decided
1969,seq280,19,L,6,20,2,2,ed, - Both houses of Congress passed the bill repeal-
1970,seq280,23,L,6,25,1,2,ed," - By the vote of the Senate, the fugitive slave"
1971,seq280,27,L,6,27,2,1,ed," - The infamous law, the fugitive slave law, has"
1972,seq280,32,H,7,5,1,2,ed," - A bill abolishing the laws authorizing, protect-"
1973,seq280,36,L,8,19,2,2,ed, - The editor of the WORLD has proclaimed him-
1974,seq281,4,L,9,23,2,2,ed," - ""We have asked the PLAIN DEALER whether re-"
1975,seq281,10,L,11,18,2,1,ed, - The idea of abolishing slavery by constitu-
1976,seq281,16,L,11,23,2,2,ed, - In order forever to set at rest the questicn
1977,seq281,23,L,12,3,2,2,ed, - Several leading Democratic papers have express-
1978,seq281,29,L,1,1,2,1,ed," - ""It has now become a daily jeremiad among the"
1979,seq282,8,L,2,17,2,1,ed, - A large meeting was held in Covington to ap-
1980,seq282,15,L,12,21,2,1,ed," - ""It is understood now that many of the Demo-"
1981,seq282,20,L,12,26,2,1,ed, - The New York NEWS published a letter signed
1982,seq282,26,H,12,27,2,3,"",", 4 - In a letter to the editor, ""C. S. M."" writes"
1983,seq282,36,H,12,27,4,1,ed," - An Arkansas judge charged a jury that ""hoid-"
1984,seq283,6,L,7,19,4,1,""," - General James A. Garfield, who is spending the"
1985,seq283,8,L,11,22,4,8,"", - The Mazurka club will give the first of a series
1936,seq283,10,L,12,21,4,7,adv, - The Mazurka club masquerade and fancy dress
1987,seq283,15,L,5,25,2,2,ed," - There is an ""abominable gang"" of speculators"
1988,seq283,19,L,10,6,2,1,ed, - A financial crisis of the country is rapidly
1989,seq283,29,L,5,24,2,1,ed," - ""At the late Spiritual Convention in New York"
1990,seq284,4,L,7,2,3,2,ed," - ""Pretty much every ining save the Rebellion is"
1991,seq284,12,L,8,17,2,1,ed, - The spiritualist convention in Chicago is caus-
1992,seq284,22,L,8,31,4,3,ed,", 4 - H. Melville Fay, the spiritual medium,"
1995,seq284,43,L,5,28,4,4,"", - Fallen's stereoptican opened for one week at the
1996,seq285,5,L,1,21,4,4,""," - In a letter to the editor, H. S. Stevens, says:"
1997,seq285,13,II,2,23,1,4,"", - The cars on the Kinsman st. railway will run on
1998,seq285,17,L,4,18,4,3,""," - H. S. Stevens, proprietor of the Cleveland Omnibus"
1999,seq285,21,L,4,21,4,2,"", - A new regulation for running cars on the East
2000,seq285,25,L,7,1,1,1,"", - The right to thrust the wife of a colored soldier .
2001,seq285,30,L,9,10,4,3,"", - Sunday cars on the East Cleveland railroad run
2002,seq285,39,L,2,3,4,3,"", - The following resolution was adopted by the city
2003,seq286,4,L,2,3,4,3,"", - The following resolution presented by Mr. Willard
2004,seq286,8,L,3,13,4,2,ed, - Crosswalks in the city are in an impassable
2005,seq286,12,L,1,20,4,2,""," - Street Commissioner Givens, who was out early"
2006,seq286,15,L,1,22,4,4,"", - The city marshal at this time calls attention to
2007,seq286,18,L,1,25,4,4,"", - The city council and the board of city improvements
2008,seq286,25,L,1,27,4,4,"", - The city council accepted a report of the finance
2009,seq286,28,L,1,27,4,4,"", - The city council adopted the following resolution
2010,seq286,32,L,1,27,4,4,"", - The city council passed an ordinance establishing
2011,seq286,34,L,2,3,4,3,"", - The city council passed an ordinance to provide for
2012,seq286,36,L,2,3,4,3,""," - The following resolution, presented by Mr. Wantassel,"
2013,seq287,4,L,2,3,4,3,"", - The city council passed an ordinance to grade and
2014,seq287,6,L,2,3,4,3,"", - The following resolution presented by Mr. Anderson
2015,seq287,11,L,2,10,4,4,"", - The following resolution presented by Mr. Hunting-
2016,seq287,15,L,2,17,4,3,"", - The following resolution presented by Mr. Stevens
2017,seq287,19,L,4,20,4,4,"", - The city council adopted the following resolution
2018,seq287,23,L,4,20,4,5,"", - The city council adopted the following resolution
2019,seq287,27,L,4,27,4,4,"", - The city council adopted a resolution introduced
2020,seq287,30,L,4,27,4,5,"", - The city council adopted a resolution introduced
2021,seq287,33,L,5,25,4,5,"", - The following resolution presented by Mr. Gardner
2022,seq287,37,L,6,22,4,4,"", - A resolution by Mr. Huntington provides: That the
2023,seq288,4,L,7,21,4,3,"", - City council adopted the fellowing resolution:
2024,seq288,8,L,2,3,4,3,""," - The following resolution, presented by Mr. Keating,"
2025,seq288,11,L,5,25,4,5,"", - The following resolution presented by Mr. Sturges
2026,seq288,16,L,1,27,4,4,"", - The city council adopted the following resolution
2027,seq288,23,L,1,27,4,4,"", - The city council adopted the following resolution:
2028,seq288,26,L,2,3,4,3,""," - The following resolution, presented by Mr. Jones,"
2029,seq288,30,L,7,21,4,3,"", - The city council adopted the following resolution:
2030,seq288,35,L,3,12,4,4,"", - Maple sugar time approaches and people are urged
2031,seq289,4,L,5,2,4,4,""," - Mrs. Finch, wife of a lake captain living on the"
2032,seq289,7,L,6,20,4,4,""," - Samuel H. Hurlbert, a Clevelander, while in Novi"
2033,seq289,9,L,7,9,4,4,""," - Andrew Lahr, 57, hung himself in a smoke house on"
2034,seq289,11,L,7,20,4,4,"", - The body of a woman found in the lake was identi-
2035,seq289,15,L,7,21,4,1,"", - The body found in the lake July 19 proved to be
2036,seq289,21,L,12,30,4,2,""," - Mrs. A. Eldridge of Clinton st., west side, -"
2037,seq290,5,L,5,28,2,1,ed, - Authorities think that Canada should be
2038,seq290,11,L,7,16,2,2,""," - Wilkes, editor of THE SPIRIT OF THE TIMES says,"
2039,seq290,19,L,12,10,2,2,ed, - The Board of Trade at Detroit has been dis-
2040,seq290,27,L,1,22,2,1,ed, - Congress and the people are aware of the
2041,seq290,33,L,1,27,4,4,"", - The following resolution presented by Mr. Payne
2042,seq290,40,L,2,3,4,3,""," - The following resolution, presented by Mr. Roberts,"
2043,seq291,4,L,4,15,4,3,""," - John E. Hurlbut, Esq., U. S. Assessor for this"
2045,seq291,12,L,5,25,4,5,"", - The following ordinance was passed by the city
2046,seq291,14,L,5,25,4,5,"", - The following ordinance was passed by the city coun-
2047,seq291,16,L,7,6,2,1,ed, - It is very necessary that Congress pass a tax
2048,seq291,22,L,9,23,2,1,ed, - Some seem to think that it would be a good
2049,seq291,29,L,12,2,2,3,ed, - It is rumored that a tax is to be imposed on
2050,seq291,37,L,12,6,2,2,ed," - Leading financiers of the country, men in"
2051,seq292,11,L,7,3,4,4,""," - W. J. Sheldon, livery man, purchased the entire"
2052,seq292,13,L,9,1,4,3,"", - The city cour.cil met last night and adopted the
2053,seq292,18,L,5,11,3,2,"", - The New York Associated Press sells important
2054,seq292,23,H,12,27,1,2,ed," - B. McNani, express messenger on the Union"
2055,seq292,29,L,6,6,4,4,"", - The Sons of Temperance are fitting up a new hall
2056,seq292,33,L,6,15,4,5,"", - The grand division of the Sons of Temperance met
2057,seq292,38,L,6,16,4,3,"", - The grand division of the Sons of Temperance were
2058,seq293,7,L,6,18,4,4,"", - The national division of the Sons of Temperance
2059,seq293,17,L,6,18,4,6,"", - The grand division of the Sons of Temperance have
2060,seq293,20,L,6,20,4,5,""," - On the third day of their annual session, the"
2061,seq293,26,L,6,22,4,3,"", - The national division of the Sons of Temperance
